[23:40:04.685] [INFO   ] thread main starting.
[23:40:04.725] [SEVERE ] cannot read configuration file config.properties trying from resources.
[23:41:00.918] [SEVERE ] updating countdown to 7181
[23:41:01.027] [SEVERE ] updating countdown to 7072
[23:41:01.136] [SEVERE ] updating countdown to 6963
[23:41:01.243] [SEVERE ] updating countdown to 6856
[23:41:01.352] [SEVERE ] updating countdown to 6747
[23:41:01.463] [SEVERE ] updating countdown to 6636
[23:41:01.571] [SEVERE ] updating countdown to 6528
[23:41:01.679] [SEVERE ] updating countdown to 6420
[23:41:01.788] [SEVERE ] updating countdown to 6311
[23:41:01.896] [SEVERE ] updating countdown to 6203
[23:41:02.006] [SEVERE ] updating countdown to 6093
[23:41:02.114] [SEVERE ] updating countdown to 5985
[23:41:02.224] [SEVERE ] updating countdown to 5875
[23:41:02.332] [SEVERE ] updating countdown to 5767
[23:41:02.441] [SEVERE ] updating countdown to 5658
[23:41:02.549] [SEVERE ] updating countdown to 5550
[23:41:02.658] [SEVERE ] updating countdown to 5441
[23:41:02.767] [SEVERE ] updating countdown to 5332
[23:41:02.876] [SEVERE ] updating countdown to 5223
[23:41:02.986] [SEVERE ] updating countdown to 5113
[23:41:03.093] [SEVERE ] updating countdown to 5006
[23:41:08.100] [SEVERE ] updating countdown to 0
[23:41:08.100] [SEVERE ] updating countdown to 0
