[23:43:51.430] [INFO   ] thread main starting.
[23:43:51.476] [SEVERE ] cannot read configuration file config.properties trying from resources.
[23:43:51.485] [SEVERE ] configuration file was loaded from resources directory.
[23:43:53.300] [INFO   ] thread dealer starting.
[23:43:53.321] [INFO   ] thread dealer starting.
[23:44:06.926] [SEVERE ] updating countdown to 47764
[23:44:07.033] [SEVERE ] updating countdown to 47657
[23:44:07.143] [SEVERE ] updating countdown to 47547
[23:44:07.251] [SEVERE ] updating countdown to 47439
[23:44:07.359] [SEVERE ] updating countdown to 47331
[23:44:07.468] [SEVERE ] updating countdown to 47222
[23:44:07.576] [SEVERE ] updating countdown to 47114
[23:44:07.685] [SEVERE ] updating countdown to 47005
[23:44:07.793] [SEVERE ] updating countdown to 46897
[23:44:07.901] [SEVERE ] updating countdown to 46789
[23:44:08.011] [SEVERE ] updating countdown to 46679
[23:44:08.120] [SEVERE ] updating countdown to 46570
[23:44:08.230] [SEVERE ] updating countdown to 46460
[23:44:08.339] [SEVERE ] updating countdown to 46351
[23:44:08.446] [SEVERE ] updating countdown to 46244
[23:44:08.557] [SEVERE ] updating countdown to 46133
[23:44:08.667] [SEVERE ] updating countdown to 46023
[23:44:08.776] [SEVERE ] updating countdown to 45914
[23:44:08.886] [SEVERE ] updating countdown to 45804
[23:44:08.995] [SEVERE ] updating countdown to 45695
[23:44:09.104] [SEVERE ] updating countdown to 45586
[23:44:09.213] [SEVERE ] updating countdown to 45477
[23:44:09.322] [SEVERE ] updating countdown to 45368
[23:44:09.430] [SEVERE ] updating countdown to 45260
[23:44:09.538] [SEVERE ] updating countdown to 45152
[23:44:09.649] [SEVERE ] updating countdown to 45041
[23:44:09.758] [SEVERE ] updating countdown to 44932
[23:44:09.867] [SEVERE ] updating countdown to 44823
[23:44:09.975] [SEVERE ] updating countdown to 44715
[23:44:10.085] [SEVERE ] updating countdown to 44605
[23:44:10.193] [SEVERE ] updating countdown to 44497
[23:44:10.303] [SEVERE ] updating countdown to 44387
[23:44:10.411] [SEVERE ] updating countdown to 44279
[23:44:10.519] [SEVERE ] updating countdown to 44171
[23:44:10.629] [SEVERE ] updating countdown to 44061
[23:44:10.736] [SEVERE ] updating countdown to 43954
[23:44:10.845] [SEVERE ] updating countdown to 43845
[23:44:10.953] [SEVERE ] updating countdown to 43737
[23:44:11.063] [SEVERE ] updating countdown to 43627
[23:44:11.173] [SEVERE ] updating countdown to 43517
[23:44:11.281] [SEVERE ] updating countdown to 43409
[23:44:11.389] [SEVERE ] updating countdown to 43301
[23:44:11.498] [SEVERE ] updating countdown to 43192
[23:44:11.607] [SEVERE ] updating countdown to 43083
[23:44:11.716] [SEVERE ] updating countdown to 42974
[23:44:11.824] [SEVERE ] updating countdown to 42866
[23:44:11.934] [SEVERE ] updating countdown to 42756
[23:44:12.042] [SEVERE ] updating countdown to 42648
[23:44:12.151] [SEVERE ] updating countdown to 42539
[23:44:12.260] [SEVERE ] updating countdown to 42430
[23:44:12.370] [SEVERE ] updating countdown to 42320
[23:44:12.478] [SEVERE ] updating countdown to 42212
[23:44:12.587] [SEVERE ] updating countdown to 42103
[23:44:12.697] [SEVERE ] updating countdown to 41993
[23:44:12.808] [SEVERE ] updating countdown to 41882
[23:44:12.916] [SEVERE ] updating countdown to 41774
[23:44:13.025] [SEVERE ] updating countdown to 41665
[23:44:13.134] [SEVERE ] updating countdown to 41556
[23:44:13.244] [SEVERE ] updating countdown to 41446
[23:44:13.356] [SEVERE ] updating countdown to 41334
[23:44:13.466] [SEVERE ] updating countdown to 41224
[23:44:13.576] [SEVERE ] updating countdown to 41114
[23:44:13.686] [SEVERE ] updating countdown to 41004
[23:44:13.795] [SEVERE ] updating countdown to 40895
[23:44:13.903] [SEVERE ] updating countdown to 40787
[23:44:14.012] [SEVERE ] updating countdown to 40678
[23:44:14.049] [SEVERE ] key 81 was pressed by player 1
[23:44:14.120] [SEVERE ] updating countdown to 40570
[23:44:14.231] [SEVERE ] updating countdown to 40459
[23:44:14.339] [SEVERE ] updating countdown to 40351
[23:44:14.448] [SEVERE ] updating countdown to 40242
[23:44:14.555] [SEVERE ] updating countdown to 40135
[23:44:14.662] [SEVERE ] updating countdown to 40028
[23:44:14.769] [SEVERE ] updating countdown to 39921
[23:44:14.878] [SEVERE ] updating countdown to 39812
[23:44:14.988] [SEVERE ] updating countdown to 39702
[23:44:15.096] [SEVERE ] updating countdown to 39594
[23:44:15.207] [SEVERE ] updating countdown to 39483
[23:44:15.319] [SEVERE ] updating countdown to 39371
[23:44:15.429] [SEVERE ] updating countdown to 39261
[23:44:15.539] [SEVERE ] updating countdown to 39151
[23:44:15.646] [SEVERE ] updating countdown to 39044
[23:44:15.754] [SEVERE ] updating countdown to 38936
[23:44:15.863] [SEVERE ] updating countdown to 38827
[23:44:15.971] [SEVERE ] updating countdown to 38719
[23:44:16.078] [SEVERE ] updating countdown to 38612
[23:44:16.186] [SEVERE ] updating countdown to 38504
[23:44:16.297] [SEVERE ] updating countdown to 38393
[23:44:16.409] [SEVERE ] updating countdown to 38281
[23:44:16.520] [SEVERE ] updating countdown to 38170
[23:44:16.628] [SEVERE ] updating countdown to 38062
[23:44:16.737] [SEVERE ] updating countdown to 37953
[23:44:16.847] [SEVERE ] updating countdown to 37843
[23:44:16.955] [SEVERE ] updating countdown to 37735
[23:44:17.065] [SEVERE ] updating countdown to 37625
[23:44:17.174] [SEVERE ] updating countdown to 37516
[23:44:17.285] [SEVERE ] updating countdown to 37405
[23:44:17.395] [SEVERE ] updating countdown to 37295
[23:44:17.504] [SEVERE ] updating countdown to 37186
[23:44:17.613] [SEVERE ] updating countdown to 37077
[23:44:17.725] [SEVERE ] updating countdown to 36965
[23:44:17.834] [SEVERE ] updating countdown to 36856
[23:44:17.943] [SEVERE ] updating countdown to 36747
[23:44:18.051] [SEVERE ] updating countdown to 36639
[23:44:18.160] [SEVERE ] updating countdown to 36530
[23:44:18.268] [SEVERE ] updating countdown to 36422
[23:44:18.375] [SEVERE ] updating countdown to 36315
[23:44:18.484] [SEVERE ] updating countdown to 36206
[23:44:18.593] [SEVERE ] updating countdown to 36097
[23:44:18.702] [SEVERE ] updating countdown to 35988
[23:44:18.814] [SEVERE ] updating countdown to 35876
[23:44:18.923] [SEVERE ] updating countdown to 35767
[23:44:19.032] [SEVERE ] updating countdown to 35658
[23:44:19.141] [SEVERE ] updating countdown to 35549
[23:44:19.253] [SEVERE ] updating countdown to 35437
[23:44:19.362] [SEVERE ] updating countdown to 35328
[23:44:19.470] [SEVERE ] updating countdown to 35220
[23:44:19.581] [SEVERE ] updating countdown to 35109
[23:44:19.688] [SEVERE ] updating countdown to 35002
[23:44:19.796] [SEVERE ] updating countdown to 34894
[23:44:19.904] [SEVERE ] updating countdown to 34786
[23:44:20.014] [SEVERE ] updating countdown to 34676
[23:44:20.123] [SEVERE ] updating countdown to 34567
[23:44:20.232] [SEVERE ] updating countdown to 34458
[23:44:20.342] [SEVERE ] updating countdown to 34348
[23:44:20.451] [SEVERE ] updating countdown to 34239
[23:44:20.560] [SEVERE ] updating countdown to 34130
[23:44:20.668] [SEVERE ] updating countdown to 34022
[23:44:20.778] [SEVERE ] updating countdown to 33912
[23:44:20.887] [SEVERE ] updating countdown to 33803
[23:44:20.995] [SEVERE ] updating countdown to 33695
[23:44:21.105] [SEVERE ] updating countdown to 33585
[23:44:21.213] [SEVERE ] updating countdown to 33477
[23:44:21.321] [SEVERE ] updating countdown to 33369
[23:44:21.430] [SEVERE ] updating countdown to 33260
[23:44:21.540] [SEVERE ] updating countdown to 33150
[23:44:21.650] [SEVERE ] updating countdown to 33040
[23:44:21.761] [SEVERE ] updating countdown to 32929
[23:44:21.870] [SEVERE ] updating countdown to 32820
[23:44:21.979] [SEVERE ] updating countdown to 32711
[23:44:22.088] [SEVERE ] updating countdown to 32602
[23:44:22.198] [SEVERE ] updating countdown to 32492
[23:44:22.305] [SEVERE ] updating countdown to 32385
[23:44:22.414] [SEVERE ] updating countdown to 32276
[23:44:22.524] [SEVERE ] updating countdown to 32166
[23:44:22.634] [SEVERE ] updating countdown to 32056
[23:44:22.744] [SEVERE ] updating countdown to 31946
[23:44:22.854] [SEVERE ] updating countdown to 31836
[23:44:22.961] [SEVERE ] updating countdown to 31729
[23:44:23.071] [SEVERE ] updating countdown to 31619
[23:44:23.182] [SEVERE ] updating countdown to 31508
[23:44:23.292] [SEVERE ] updating countdown to 31398
[23:44:23.401] [SEVERE ] updating countdown to 31289
[23:44:23.511] [SEVERE ] updating countdown to 31179
[23:44:23.621] [SEVERE ] updating countdown to 31069
[23:44:23.730] [SEVERE ] updating countdown to 30960
[23:44:23.840] [SEVERE ] updating countdown to 30850
[23:44:23.949] [SEVERE ] updating countdown to 30741
[23:44:24.059] [SEVERE ] updating countdown to 30631
[23:44:24.168] [SEVERE ] updating countdown to 30522
[23:44:24.276] [SEVERE ] updating countdown to 30414
[23:44:24.384] [SEVERE ] updating countdown to 30306
[23:44:24.492] [SEVERE ] updating countdown to 30198
[23:44:24.601] [SEVERE ] updating countdown to 30089
[23:44:24.709] [SEVERE ] updating countdown to 29981
[23:44:24.819] [SEVERE ] updating countdown to 29871
[23:44:24.929] [SEVERE ] updating countdown to 29761
[23:44:25.038] [SEVERE ] updating countdown to 29652
[23:44:25.149] [SEVERE ] updating countdown to 29541
[23:44:25.259] [SEVERE ] updating countdown to 29431
[23:44:25.421] [SEVERE ] updating countdown to 29269
[23:44:25.545] [SEVERE ] updating countdown to 29145
[23:44:25.676] [SEVERE ] updating countdown to 29014
[23:44:25.802] [SEVERE ] updating countdown to 28888
[23:44:25.940] [SEVERE ] updating countdown to 28750
[23:44:26.093] [SEVERE ] updating countdown to 28598
[23:44:26.254] [SEVERE ] updating countdown to 28436
[23:44:26.364] [SEVERE ] updating countdown to 28326
[23:44:26.495] [SEVERE ] updating countdown to 28195
[23:44:26.670] [SEVERE ] updating countdown to 28020
[23:44:26.788] [SEVERE ] updating countdown to 27902
[23:44:26.893] [SEVERE ] updating countdown to 27797
[23:44:27.004] [SEVERE ] updating countdown to 27686
[23:44:27.118] [SEVERE ] updating countdown to 27572
[23:44:27.229] [SEVERE ] updating countdown to 27461
[23:44:27.339] [SEVERE ] updating countdown to 27351
[23:44:27.452] [SEVERE ] updating countdown to 27238
[23:44:27.563] [SEVERE ] updating countdown to 27127
[23:44:27.676] [SEVERE ] updating countdown to 27014
[23:44:27.788] [SEVERE ] updating countdown to 26902
[23:44:27.899] [SEVERE ] updating countdown to 26791
[23:44:28.010] [SEVERE ] updating countdown to 26680
[23:44:28.119] [SEVERE ] updating countdown to 26571
[23:44:28.228] [SEVERE ] updating countdown to 26462
[23:44:28.338] [SEVERE ] updating countdown to 26352
[23:44:28.448] [SEVERE ] updating countdown to 26242
[23:44:28.560] [SEVERE ] updating countdown to 26130
[23:44:28.672] [SEVERE ] updating countdown to 26018
[23:44:28.781] [SEVERE ] updating countdown to 25909
[23:44:28.894] [SEVERE ] updating countdown to 25796
[23:44:29.004] [SEVERE ] updating countdown to 25686
[23:44:29.112] [SEVERE ] updating countdown to 25578
[23:44:29.220] [SEVERE ] updating countdown to 25470
[23:44:29.328] [SEVERE ] updating countdown to 25362
[23:44:29.438] [SEVERE ] updating countdown to 25252
[23:44:29.547] [SEVERE ] updating countdown to 25143
[23:44:29.656] [SEVERE ] updating countdown to 25034
[23:44:29.765] [SEVERE ] updating countdown to 24925
[23:44:29.875] [SEVERE ] updating countdown to 24815
[23:44:29.983] [SEVERE ] updating countdown to 24707
[23:44:30.093] [SEVERE ] updating countdown to 24597
[23:44:30.202] [SEVERE ] updating countdown to 24488
[23:44:30.311] [SEVERE ] updating countdown to 24379
[23:44:30.419] [SEVERE ] updating countdown to 24271
[23:44:30.526] [SEVERE ] updating countdown to 24164
[23:44:30.634] [SEVERE ] updating countdown to 24056
[23:44:30.743] [SEVERE ] updating countdown to 23947
[23:44:30.853] [SEVERE ] updating countdown to 23837
[23:44:30.961] [SEVERE ] updating countdown to 23729
[23:44:31.070] [SEVERE ] updating countdown to 23620
[23:44:31.181] [SEVERE ] updating countdown to 23509
[23:44:31.291] [SEVERE ] updating countdown to 23399
[23:44:31.400] [SEVERE ] updating countdown to 23290
[23:44:31.508] [SEVERE ] updating countdown to 23182
[23:44:31.617] [SEVERE ] updating countdown to 23073
[23:44:31.726] [SEVERE ] updating countdown to 22964
[23:44:31.835] [SEVERE ] updating countdown to 22855
[23:44:31.944] [SEVERE ] updating countdown to 22746
[23:44:32.052] [SEVERE ] updating countdown to 22638
[23:44:32.160] [SEVERE ] updating countdown to 22530
[23:44:32.270] [SEVERE ] updating countdown to 22420
[23:44:32.380] [SEVERE ] updating countdown to 22310
[23:44:32.490] [SEVERE ] updating countdown to 22200
[23:44:32.598] [SEVERE ] updating countdown to 22092
[23:44:32.707] [SEVERE ] updating countdown to 21983
[23:44:32.815] [SEVERE ] updating countdown to 21875
[23:44:32.925] [SEVERE ] updating countdown to 21765
[23:44:33.033] [SEVERE ] updating countdown to 21657
[23:44:33.141] [SEVERE ] updating countdown to 21549
[23:44:33.249] [SEVERE ] updating countdown to 21441
[23:44:33.357] [SEVERE ] updating countdown to 21333
[23:44:33.466] [SEVERE ] updating countdown to 21224
[23:44:33.575] [SEVERE ] updating countdown to 21115
[23:44:33.685] [SEVERE ] updating countdown to 21005
[23:44:33.796] [SEVERE ] updating countdown to 20894
[23:44:33.904] [SEVERE ] updating countdown to 20786
[23:44:34.013] [SEVERE ] updating countdown to 20677
[23:44:34.122] [SEVERE ] updating countdown to 20568
[23:44:34.230] [SEVERE ] updating countdown to 20460
[23:44:34.339] [SEVERE ] updating countdown to 20351
[23:44:34.448] [SEVERE ] updating countdown to 20242
[23:44:34.556] [SEVERE ] updating countdown to 20134
[23:44:34.667] [SEVERE ] updating countdown to 20023
[23:44:34.777] [SEVERE ] updating countdown to 19913
[23:44:34.886] [SEVERE ] updating countdown to 19804
[23:44:34.993] [SEVERE ] updating countdown to 19697
[23:44:35.102] [SEVERE ] updating countdown to 19588
[23:44:35.211] [SEVERE ] updating countdown to 19479
[23:44:35.321] [SEVERE ] updating countdown to 19369
[23:44:35.430] [SEVERE ] updating countdown to 19260
[23:44:35.541] [SEVERE ] updating countdown to 19149
[23:44:35.650] [SEVERE ] updating countdown to 19040
[23:44:35.759] [SEVERE ] updating countdown to 18931
[23:44:35.866] [SEVERE ] updating countdown to 18824
[23:44:35.977] [SEVERE ] updating countdown to 18713
[23:44:36.085] [SEVERE ] updating countdown to 18605
[23:44:36.194] [SEVERE ] updating countdown to 18496
[23:44:36.303] [SEVERE ] updating countdown to 18387
[23:44:36.409] [SEVERE ] updating countdown to 18281
[23:44:36.518] [SEVERE ] updating countdown to 18172
[23:44:36.626] [SEVERE ] updating countdown to 18064
[23:44:36.736] [SEVERE ] updating countdown to 17954
[23:44:36.844] [SEVERE ] updating countdown to 17846
[23:44:36.953] [SEVERE ] updating countdown to 17737
[23:44:37.061] [SEVERE ] updating countdown to 17629
[23:44:37.170] [SEVERE ] updating countdown to 17520
[23:44:37.278] [SEVERE ] updating countdown to 17412
[23:44:37.387] [SEVERE ] updating countdown to 17303
[23:44:37.498] [SEVERE ] updating countdown to 17192
[23:44:37.608] [SEVERE ] updating countdown to 17082
[23:44:37.717] [SEVERE ] updating countdown to 16973
[23:44:37.829] [SEVERE ] updating countdown to 16861
[23:44:37.937] [SEVERE ] updating countdown to 16753
[23:44:38.046] [SEVERE ] updating countdown to 16644
[23:44:38.155] [SEVERE ] updating countdown to 16535
[23:44:38.264] [SEVERE ] updating countdown to 16426
[23:44:38.372] [SEVERE ] updating countdown to 16318
[23:44:38.480] [SEVERE ] updating countdown to 16210
[23:44:38.588] [SEVERE ] updating countdown to 16102
[23:44:38.697] [SEVERE ] updating countdown to 15993
[23:44:38.806] [SEVERE ] updating countdown to 15884
[23:44:38.916] [SEVERE ] updating countdown to 15774
[23:44:39.025] [SEVERE ] updating countdown to 15665
[23:44:39.134] [SEVERE ] updating countdown to 15556
[23:44:39.243] [SEVERE ] updating countdown to 15447
[23:44:39.352] [SEVERE ] updating countdown to 15338
[23:44:39.460] [SEVERE ] updating countdown to 15230
[23:44:39.569] [SEVERE ] updating countdown to 15121
[23:44:39.678] [SEVERE ] updating countdown to 15012
[23:44:39.789] [SEVERE ] updating countdown to 14901
[23:44:39.895] [SEVERE ] updating countdown to 14795
[23:44:40.004] [SEVERE ] updating countdown to 14686
[23:44:40.115] [SEVERE ] updating countdown to 14575
[23:44:40.223] [SEVERE ] updating countdown to 14467
[23:44:40.333] [SEVERE ] updating countdown to 14357
[23:44:40.441] [SEVERE ] updating countdown to 14249
[23:44:40.548] [SEVERE ] updating countdown to 14142
[23:44:40.659] [SEVERE ] updating countdown to 14031
[23:44:40.770] [SEVERE ] updating countdown to 13920
[23:44:40.893] [SEVERE ] updating countdown to 13797
[23:44:41.005] [SEVERE ] updating countdown to 13685
[23:44:41.114] [SEVERE ] updating countdown to 13576
[23:44:41.223] [SEVERE ] updating countdown to 13467
[23:44:41.335] [SEVERE ] updating countdown to 13355
[23:44:41.442] [SEVERE ] updating countdown to 13248
[23:44:41.553] [SEVERE ] updating countdown to 13137
[23:44:41.663] [SEVERE ] updating countdown to 13027
[23:44:41.767] [SEVERE ] updating countdown to 12923
[23:44:41.875] [SEVERE ] updating countdown to 12815
[23:44:42.015] [SEVERE ] updating countdown to 12675
[23:44:42.121] [SEVERE ] updating countdown to 12569
[23:44:42.229] [SEVERE ] updating countdown to 12461
[23:44:42.341] [SEVERE ] updating countdown to 12349
[23:44:42.460] [SEVERE ] updating countdown to 12230
[23:44:42.685] [SEVERE ] updating countdown to 12005
[23:44:42.963] [SEVERE ] updating countdown to 11727
[23:44:43.069] [SEVERE ] updating countdown to 11621
[23:44:43.180] [SEVERE ] updating countdown to 11510
[23:44:43.290] [SEVERE ] updating countdown to 11400
[23:44:43.399] [SEVERE ] updating countdown to 11291
[23:44:43.507] [SEVERE ] updating countdown to 11183
[23:44:43.617] [SEVERE ] updating countdown to 11073
[23:44:43.728] [SEVERE ] updating countdown to 10962
[23:44:43.839] [SEVERE ] updating countdown to 10851
[23:44:43.950] [SEVERE ] updating countdown to 10740
[23:44:44.057] [SEVERE ] updating countdown to 10633
[23:44:44.166] [SEVERE ] updating countdown to 10524
[23:44:44.275] [SEVERE ] updating countdown to 10415
[23:44:44.383] [SEVERE ] updating countdown to 10307
[23:44:44.490] [SEVERE ] updating countdown to 10200
[23:44:44.598] [SEVERE ] updating countdown to 10092
[23:44:44.707] [SEVERE ] updating countdown to 9983
[23:44:44.815] [SEVERE ] updating countdown to 9875
[23:44:44.924] [SEVERE ] updating countdown to 9766
[23:44:45.032] [SEVERE ] updating countdown to 9658
[23:44:45.141] [SEVERE ] updating countdown to 9549
[23:44:45.253] [SEVERE ] updating countdown to 9437
[23:44:45.365] [SEVERE ] updating countdown to 9325
[23:44:45.476] [SEVERE ] updating countdown to 9214
[23:44:45.586] [SEVERE ] updating countdown to 9104
[23:44:45.698] [SEVERE ] updating countdown to 8992
[23:44:45.809] [SEVERE ] updating countdown to 8881
[23:44:45.921] [SEVERE ] updating countdown to 8769
[23:44:46.032] [SEVERE ] updating countdown to 8658
[23:44:46.141] [SEVERE ] updating countdown to 8549
[23:44:46.250] [SEVERE ] updating countdown to 8440
[23:44:46.358] [SEVERE ] updating countdown to 8332
[23:44:46.465] [SEVERE ] updating countdown to 8225
[23:44:46.573] [SEVERE ] updating countdown to 8117
[23:44:46.680] [SEVERE ] updating countdown to 8010
[23:44:46.791] [SEVERE ] updating countdown to 7899
[23:44:46.902] [SEVERE ] updating countdown to 7788
[23:44:47.014] [SEVERE ] updating countdown to 7676
[23:44:47.125] [SEVERE ] updating countdown to 7565
[23:44:47.235] [SEVERE ] updating countdown to 7455
[23:44:47.345] [SEVERE ] updating countdown to 7345
[23:44:47.455] [SEVERE ] updating countdown to 7235
[23:44:47.566] [SEVERE ] updating countdown to 7124
[23:44:47.678] [SEVERE ] updating countdown to 7012
[23:44:47.793] [SEVERE ] updating countdown to 6897
[23:44:47.900] [SEVERE ] updating countdown to 6790
[23:44:48.008] [SEVERE ] updating countdown to 6682
[23:44:48.117] [SEVERE ] updating countdown to 6573
[23:44:48.224] [SEVERE ] updating countdown to 6466
[23:44:48.332] [SEVERE ] updating countdown to 6358
[23:44:48.441] [SEVERE ] updating countdown to 6249
[23:44:48.551] [SEVERE ] updating countdown to 6139
[23:44:48.661] [SEVERE ] updating countdown to 6029
